Ticker,Name
INCON.BO,Incon Engineers Ltd
INDAG.BO,Indag Rubber Limited
INDAGIV.BO,Ind Agiv Commerce Ltd
INDBANK.BO,INDBANK MERCHANT BANKING SERVI
INDBANK.NS,Indbank Merchant Banking Services Limited
INDBNK.BO,Ind. Bank Housing Ltd
INDCEMCAP.BO,India Cements Capital Ltd.
INDCTST.BO,Inducto Steels Limited
INDERGR.BO,Indergiri Finance Ltd.
INDGELA.BO,India Gelatine & Chemicals Ltd.
INDHOTEL.BO,INDIAN HOTELS CO.LTD.
INDHOTEL.NS,The Indian Hotels Company Limited
INDIACEM.BO,The India Cements Limited
INDIACEM.NS,The India Cements Limited
INDIAGLYCO.BO,INDIA GLYCOLS LTD.
INDIAGLYCO.NS,India Glycols Limited
INDIAHOME.BO,India Home Loan Limited
INDIANACRY.BO,INDIAN ACRYLICS LTD.
INDIANB.BO,Indian Bank
INDIANB.NS,Indian Bank
INDIANCARD.BO,INDIAN CARD CLOTHING CO.LTD.
INDIANCARD.NS,The Indian Card Clothing Company Limited
INDIANHUME.BO,INDIAN HUME PIPE CO.LTD.
INDIANHUME.NS,The Indian Hume Pipe Company Limited
INDIANVSH.BO,IndiaNivesh Ltd.
INDICAP.BO,INDITRADE CAPITAL LIMITED
INDIGO.BO,InterGlobe Aviation Limited
INDIGO.NS,InterGlobe Aviation Limited
INDINFO.BO,Indian Infotech & Software Ltd.
INDINFRA.BO,INDIA INFRASPACE LTD.
INDLEASE.BO,India Lease Development Limited
INDLMETER.BO,IMP POWERS LTD.
INDLMETER.NS,IMP Powers Limited
INDNIPPON.BO,INDIA NIPPON ELECTRICALS LTD.
INDNIPPON.NS,India Nippon Electricals Limited
INDOAMIN.BO,Indo Amines Ltd.
INDOASIAF.BO,Indo Asia Finance Limited
INDOBORAX.BO,Indo Borax & Chemicals Ltd.
INDOCITY.BO,Indo-City Infotech Limited
INDOCO.BO,Indoco Remedies Limited
INDOCO.NS,Indoco Remedies Limited
INDOCRED.BO,Indo Credit Capital Ltd
INDOEURO.BO,INDO EURO INDCHEM LTD.
INDOKEM.BO,Indokem Limited
INDORAMA.BO,INDO RAMA SYNTHETICS (INDIA) L
INDORAMA.NS,Indo Rama Synthetics (India) Limited
INDOSOLAR.BO,INDOSOLAR LTD.
INDOSOLAR.NS,Indosolar Limited
INDOTECH.BO,Indo Tech Transformers Limited
INDOTECH.NS,Indo Tech Transformers Limited
INDOTHAI.BO,INDO THAI SECURITIES LTD.
INDOTHAI.NS,Indo Thai Securities Limited
INDOVATION.BO,INDOVATION TECHNOLOGIES LTD.
INDOWIND.BO,Indowind Energy Limited
INDOWIND.NS,Indowind Energy Limited
INDPRUD.BO,Industrial & Prudential Investment Company Ltd.
INDRAIND.BO,Indra Industries Ltd.
INDRAMEDCO.BO,Indraprastha Medical Corp. Ltd.
INDRAMEDCO.NS,Indraprastha Medical Corporation Limited
INDRANIB.BO,Indrayani Biotech Limited
INDSILHYD.BO,Indsil Hydro Power and Manganese Ltd.
INDSOYA.BO,INDSOYA LTD.
INDSUCR.BO,Indian Sucrose Ltd.
INDSWFTLAB.BO,IND-SWIFT LABORATORIES LTD.
INDSWFTLAB.NS,Ind-Swift Laboratories Limited
INDSWFTLTD.BO,IND-SWIFT LTD.
INDSWFTLTD.NS,Ind-Swift Limited
INDTERRAIN.BO,INDIAN TERRAIN FASHIONS LTD.
INDTERRAIN.NS,Indian Terrain Fashions Limited
INDTONER.BO,Indian Toners & Developers Ltd.
INDUSINDBK.BO,IndusInd Bank Limited
INDUSINDBK.NS,IndusInd Bank Limited
INDXTRA.BO,Indian Extractions Ltd
INFOMEDIA.BO,Infomedia Press Limited
INFOMEDIA.NS,Infomedia Press Limited
INFORTEC.BO,Informed Technologies India Ltd
INFRABEES.NS,RELIANCE NIPPON LI RELIANCE ETF
INFRAIND.BO,Infra Industries Ltd.
INFRONICS.BO,INFRONICS SYSTEMS LTD
INFY.BO,Infosys Limited
INFY.NS,Infosys Limited
INGERRAND.BO,INGERSOLL-RAND (INDIA) LTD.
INGERRAND.NS,Ingersoll-Rand (India) Limited
INLANPR.BO,INLAND PRINTERS LTD.
INLCM.BO,The Indian Link Chain Manufactures Ltd.
INNOCORP.BO,Innocorp Ltd
INNOVTEC.BO,Innovative Tech Pack Ltd.
INOVSYNTH.BO,INNOVASSYNTH INVESTMENTS LTD.
INOXLEISUR.BO,Inox Leisure Limited
INOXLEISUR.NS,Inox Leisure Limited
INOXWIND.BO,Inox Wind Limited
INOXWIND.NS,Inox Wind Limited
INSECTICID.BO,INSECTICIDES (INDIA) LTD.
INSECTICID.NS,Insecticides (India) Limited
INSILCO.BO,Insilco Ltd.
INTCAPM.BO,Integra Capital Management Ltd.
INTECCAP.BO,Intec Capital Ltd.
INTECH.BO,Integrated Technologies Ltd
INTEGFD.BO,Integrated Proteins Ltd.
INTEGRA.BO,INTEGRA GARMENTS AND TEXTILES
INTEGRA.NS,Integra Garments and Textiles Limited
INTEGRAEN.BO,INTEGRA ENGINEERING INDIA LTD.
INTEGSW.BO,INTEGRA SWITCHGEAR LTD.
INTELLADV.BO,INTELLIVATE CAPITAL ADVISORS L
INTELLCAP.BO,Intellivate Capital Ventures Ltd
INTELLECT.BO,INTELLECT DESIGN ARENA LIMITED
INTELLECT.NS,Intellect Design Arena Limited
INTELSOFT.BO,INTEGRA TELECOMMUNICATION & SO
INTENTECH.BO,Intense Technologies Ltd.
INTERDIGI.BO,Interworld Digital Ltd.
INTERFAC.BO,Interface Financial Services Limited
INTERHG.BO,International Housing Finance Corporation Limited
INTLCOMBQ.BO,International Combustion (India) Ltd.
INTLCONV.BO,International Conveyors Ltd
INTRA.BO,Indtradeco Limited
INTRGLB.BO,Inter Globe Finance Ltd.
INTSTOIL.BO,Inter State Oil Carrier Ltd.
INVENTURE.BO,INVENTURE GROWTH & SECURITIES
INVENTURE.NS,Inventure Growth & Securities Limited
INVPRECQ.BO,Investment & Precision Castings Ltd
IOB.BO,Indian Overseas Bank
IOB.NS,Indian Overseas Bank
IOC.BO,Indian Oil Corporation Limited
IOC.NS,Indian Oil Corporation Limited
IOLCP.BO,IOL CHEMICALS & PHARMACEUTICAL
IOLCP.NS,IOL Chemicals and Pharmaceuticals Limited
IONEXCHANG.BO,ION EXCHANGE (INDIA) LTD.
IOSYSTEM.BO,IO System Limited
IPCALAB.BO,Ipca Laboratories Limited
IPCALAB.NS,Ipca Laboratories Limited
IPOWER.BO,I Power Solutions India Ltd
IPRINGLTD.BO,IP RINGS LTD.
IRB.BO,IRB Infrastructure Developers Limited
IRB.NS,IRB Infrastructure Developers Limited
ISFL.BO,ISF LIMITED
ISFT.BO,Intrasoft Technologies Ltd.
ISFT.NS,IntraSoft Technologies Limited
ISGEC.BO,ISGEC HEAVY ENGINEERING LTD.
ISHANCH.BO,ISHAN DYES & CHEMICALS LTD.
ISHITADR.BO,Ishita Drugs & Industries Ltd
ISHWATR.BO,ISHWARSHAKTI HOLDINGS & TRADER
ISLCONSUL.BO,ISL CONSULTING LTD.
ISMTLTD.BO,ISMT LTD.
ISMTLTD.NS,ISMT Limited
ISTLTD.BO,IST Limited
ISTRNETWK.BO,ISTREET NETWORK LIMITED
ISWL.BO,India Steel Works Limited
ITC.BO,ITC Limited
ITC.NS,ITC Limited
ITDC.BO,INDIA TOURISM DEVELOPMENT CORP
ITDCEM.BO,ITD Cementation India Limited
ITDCEM.NS,ITD Cementation India Limited
ITHL.BO,International Travel House Limited
ITI.BO,ITI Limited
ITI.NS,ITI Limited
ITL.BO,ITL Industries Limited
IVC.BO,IL&FS INVESTMENT MANAGERS LTD.
IVC.NS,IL&FS Investment Managers Limited
IVP.BO,IVP Ltd.
IVP.NS,IVP Limited
IYKOTHITE.BO,Iykot Hitech Toolroom Limited
IZMO.BO,IZMO Limited
IZMO.NS,IZMO Limited
J&KBANK.BO,JAMMU & KASHMIR BANK LTD.
J&KBANK.NS,The Jammu and Kashmir Bank Limited
JAGAJITIND.BO,JAGATJIT INDUSTRIES LTD.
JAGANLAM.BO,Jagan Lamps Ltd.
JAGJANANI.BO,Jagjanani Textiles Ltd.
JAGRAN.BO,Jagran Prakashan Ltd
JAGRAN.NS,Jagran Prakashan Limited
JAGSNPHARM.BO,JAGSONPAL PHARMACEUTICALS LTD.
JAGSNPHARM.NS,Jagsonpal Pharmaceuticals Limited
JAGSONFI.BO,Jagsonpal Finance & Leasing Ltd
JAIBALAJI.BO,Jai Balaji Industries Ltd.
JAIBALAJI.NS,Jai Balaji Industries Limited
JAICORPLTD.BO,JAI CORP LTD.
JAICORPLTD.NS,Jai Corp Limited
JAIHINDPRO.NS,Jaihind Projects Limited
JAIHINDS.BO,Jaihind Synthetics Limited
JAINCO.BO,Jainco Projects (India) Limited
JAINEX.BO,Jainex Aamcol Ltd.
JAINMARMO.BO,Jain Marmo Industries Ltd.
JAINSTUDIO.BO,JAIN STUDIOS LTD.
JAINSTUDIO.NS,Jain Studios Limited
JAIPAN.BO,Jaipan Industries Ltd
JALPAC.BO,JALPAC INDIA LTD.
JAMESWARREN.BO,JAMES WARREN TEA LTD
JAMNAAUTO.BO,JAMNA AUTO INDUSTRIES LTD.
JAMNAAUTO.NS,Jamna Auto Industries Limited
JAMSHRI.BO,The Jamshri Ranjitsinghji Spinning and Weaving Mills Company Limited
JASCH.BO,Jasch Industries Ltd.
JATTAINDUS.BO,JATTASHANKAR INDUSTIES LTD.
JAUSPOL.BO,Jauss Polymers Limited
JAYAGROGN.BO,JAYANT AGRO-ORGANICS LTD.
JAYAGROGN.NS,Jayant Agro-Organics Limited
JAYAMEL.BO,Jayant Mercantile Co. Ltd.
JAYATMA.BO,Jayatma Spinners Limited
JAYBARMARU.BO,JAY BHARAT MARUTI LTD.
JAYBARMARU.NS,Jay Bharat Maruti Limited
JAYBHCR.BO,Jayabharat Credit Ltd
JAYCH.BO,Jayshree Chemicals Ltd.
JAYKAY.BO,JAYKAY ENTERPRISES LTD.
JAYNECOIND.BO,JAYASWAL NECO INDUSTRIES LTD.
JAYNECOIND.NS,Jayaswal Neco Industries Limited
JAYSHREETEA.BO,Jay Shree Tea & Industries Ltd.
JAYSREETEA.NS,JAYSHREE TEA INR5
JAYSYN.BO,Jaysynth Dyestuff India Ltd.
JAYTEX.BO,Jaybharat Textiles And Real Estate Limited
JAYUSH.BO,Jay Ushin Limited
JBCHEPHARM.BO,J.B.CHEMICALS & PHARMACEUTICAL
JBCHEPHARM.NS,J. B. Chemicals & Pharmaceuticals Limited
JBFIND.BO,JBF Industries Limited
JBFIND.NS,JBF Industries Limited
JBMA.BO,JBM Auto Limited
JBMA.NS,JBM Auto Limited
JCTLTD.BO,JCT Ltd.
JDORGOCHEM.BO,JD ORGOCHEM LTD.
JEL.BO,Jyotirgamya Enterprises Limite
JEMINDU.BO,JEM INDUSTRIES LTD.
JENBURPH.BO,Jenburkt Pharmaceuticals Ltd.
JETAIRWAYS.BO,Jet Airways (India) Ltd.
JETAIRWAYS.NS,Jet Airways (India) Limited
JETINFRA.BO,Jet Infraventure Limited
JETKINGQ.BO,Jetking Infotrain Limited
JHACC.BO,Jhaveri Credits & Capital Ltd.
JHS.BO,JHS Svendgaard Laboratories Ltd.
JHS.NS,JHS Svendgaard Laboratories Limited
JIKIND.BO,JIK INDUSTRIES LTD.
JIKIND.NS,JIK Industries Limited
JINDALPHOT.BO,JINDAL PHOTO LTD.
JINDALPHOT.NS,Jindal Photo Limited
JINDALPOLY.BO,JINDAL POLY FILMS LTD.
JINDALPOLY.NS,Jindal Poly Films Limited
JINDALSAW.BO,JINDAL SAW LTD.
JINDALSAW.NS,Jindal Saw Limited
JINDALSTEL.BO,JINDAL STEEL & POWER LTD.
JINDALSTEL.NS,Jindal Steel & Power Limited
JINDCAP.BO,Jindal Capital Ltd.
JINDCOT.BO,JINDAL COTEX LTD.
JINDCOT.NS,Jindal Cotex Limited
JINDHOT.BO,Jindal Hotels Ltd
JINDRILL.BO,Jindal Drilling & Industries Limited
JINDRILL.NS,Jindal Drilling & Industries Limited
JINDWORLD.BO,JINDAL WORLDWIDE LTD.
JINDWORLD.NS,Jindal Worldwide Limited
JISLDVREQS.BO,JAIN IRRIGATION SYSTEMS LTD.
JISLDVREQS.NS,Jain Irrigation Systems Limited
JISLJALEQS.BO,JAIN IRRIGATION SYSTEMS LTD.
JISLJALEQS.NS,Jain Irrigation Systems Limited
JIYAECO.BO,Jiya Eco-Products Limited
JJFINCOR.BO,JJ Finance Corporation Ltd
JKAGRI.BO,Florence Investech Limited
JKCEMENT.BO,J.K.CEMENT LTD.
JKCEMENT.NS,J.K. Cement Limited
JKIL.BO,J.Kumar Infraprojects Limited
JKIL.NS,J. Kumar Infraprojects Limited
JKLAKSHMI.BO,JK Lakshmi Cement Limited
JKLAKSHMI.NS,JK Lakshmi Cement Limited
JKPAPER.BO,JK PAPER LTD.
JKPAPER.NS,JK Paper Limited
JKPHARMA.BO,J.K.PHARMACHEM LTD.
JKTYRE.BO,JK TYRE & INDUSTRIES LTD.
JKTYRE.NS,JK Tyre & Industries Limited
JLMORI.BO,J. L. Morison (India) Limited
JMA.NS,Jullundur Motor Agency (Delhi) Limited
JMCPROJECT.BO,JMC PROJECTS (INDIA) LTD.
JMCPROJECT.NS,JMC Projects (India) Limited
JMFINANCIL.BO,JM FINANCIAL LTD.
JMFINANCIL.NS,JM Financial Limited
JMGCORP.BO,JMG Corporation Limited
JMTAUTOLTD.BO,JMT AUTO LTD.
JMTAUTOLTD.NS,JMT Auto Limited
JOCIL.NS,Jocil Limited
JOINDRE.BO,Joindre Capital Services Ltd.
JOINTECAED.BO,JOINTECA EDUCATION SOLUTIONS L
JOONKTOLL.BO,Joonktollee Tea & Industries Limited
JOSTS.BO,Josts Engineering Company Ltd
JOYREALTY.BO,Joy Realty Ltd
JPASSOCIAT.BO,JAIPRAKASH ASSOCIATES LTD.
JPASSOCIAT.NS,Jaiprakash Associates Limited
JPINFRATEC.BO,Jaypee Infratech Limited
JPINFRATEC.NS,Jaypee Infratech Limited
JPOLYINVST.BO,JINDAL POLY INVESTMENT AND FIN
JPOLYINVST.NS,Jindal Poly Investment and Finance Company Limited
JPPOWER.BO,Jaiprakash Power Ventures Limited
JPPOWER.NS,Jaiprakash Power Ventures Limited
JPTRLES.BO,JUPITER INDUSTRIES & LEASING L
JPTSEC.BO,JPT Securities Ltd.
JRFOODS.BO,JR Foods Ltd.
JSHL.BO,JLA Infraville Shoppers Limite
JSL.BO,Jindal Stainless Limited
JSL.NS,Jindal Stainless Limited
JSLHISAR.BO,Jindal Stainless (Hisar) Limit
JSLHISAR.NS,Jindal Stainless (Hisar) Limited
JSLINDL.BO,JSL INDUSTRIES LTD.
JSTL.BO,Jeevan Scientific Technology L
JSWENERGY.BO,JSW Energy Limited
JSWENERGY.NS,JSW Energy Limited
JSWHL.BO,JSW Holdings Limited
JSWHL.NS,JSW Holdings Limited
JSWSTEEL.BO,JSW STEEL LTD.
JSWSTEEL.NS,JSW Steel Limited
JTAPARIA.BO,J. TAPARIA PROJECTS LTD
JTLINFRA.BO,JTL INFRA LTD.
JUBLFOOD.BO,Jubilant FoodWorks Limited
JUBLFOOD.NS,Jubilant FoodWorks Limited
JUBLINDS.BO,JUBILANT INDUSTRIES LTD.
JUBLINDS.NS,Jubilant Industries Limited
JUMBO.BO,JUMBO BAG LTD.
JUNIORBEES.BO,Goldman Sachs Mutual Fund - Goldman Sachs Nifty Junior Exchange Traded Scheme
JUNIORBEES.NS,Goldman Sachs Junior BeES ETF
JUPITERIN.BO,JUPITER INFOMEDIA LTD.
JUSTDIAL.BO,JUST DIAL LTD.
JUSTDIAL.NS,Just Dial Limited
JVLAGRO.NS,JVL Agro Industries Limited
JYOTHYLAB.BO,Jyothy Laboratories Limited
JYOTHYLAB.NS,Jyothy Laboratories Limited
JYOTI.BO,Jyoti Ltd.
JYOTIRES.BO,Jyoti Resins & Adhesives Ltd.
JYOTISTRUC.BO,JYOTI STRUCTURES LTD.
JYOTISTRUC.NS,Jyoti Structures Limited
KABRADG.BO,Kabra Drugs Limited
KABRAEXTRU.BO,KABRA EXTRUSIONTECHNIK LTD.
KABRAEXTRU.NS,Kabra Extrusiontechnik Limited
KABSON.BO,Kabsons Industries Limited
KACHCHH.BO,Kachchh Minerals Ltd.
KACL.BO,KAISER CORPORATION LIMITED
KAIRA.BO,Kaira Can Company Limited
KAJARIACER.BO,KAJARIA CERAMICS LTD.
KAJARIACER.NS,Kajaria Ceramics Limited
KAJARIR.BO,KIC Metaliks Ltd.
KAKATCEM.BO,KAKATIYA CEMENT SUGAR & INDUST
KAKATCEM.NS,Kakatiya Cement Sugar and Industries Limited
KAKTEX.BO,Kakatiya Textiles Ltd.
KALLAM.BO,Kallam Spinning Mills Ltd.
KALPATPOWR.BO,KALPATARU POWER TRANSMISSION L
KALPATPOWR.NS,Kalpataru Power Transmission Limited
KALYANIFRG.BO,KALYANI FORGE LTD.
KALYANIFRG.NS,Kalyani Forge Limited
KAMADGIRI.BO,KAMADGIRI FASHION LTD.
KAMAHOLD.BO,KAMA HOLDINGS LIMITED
KAMANWALA.BO,Kamanwala Housing Construction Limited.
KAMATHOTEL.BO,KAMAT HOTELS (INDIA) LTD.
KAMATHOTEL.NS,Kamat Hotels (India) Limited
KAMDHENU.BO,Kamdhenu Limited
KAMDHENU.NS,Kamdhenu Limited
KAMRLAB.BO,Kamron Laboratories Ltd.
KANANIIND.BO,Kanani Industries Ltd
KANANIIND.NS,Kanani Industries Limited
KANCHI.BO,Kanchi Karpooram Ltd.
KANCOTEA.BO,KANCO TEA & INDUSTRIES LTD.
KANDAGIRI.BO,KANDAGIRI SPINNING MILLS LTD.
KANELIND.BO,KANEL INDUSTRIES LIMITED
KANORICHEM.BO,KANORIA CHEMICALS & INDUSTRIES
KANORICHEM.NS,Kanoria Chemicals & Industries Limited
KANPRPLA.BO,Kanpur Plastipack Ltd
KANSAFB.BO,KANSAL FIBRES LTD.
KANSAINER.BO,KANSAI NEROLAC PAINTS LTD.
KANSAINER.NS,Kansai Nerolac Paints Limited
KANSHST.BO,Kanishk Steel Industries Ltd.
KAPASHI.BO,KAPASHI COMMERCIALS LTD.
KAPILCO.BO,Kapil Cotex Ltd.
KAPILRAJ.BO,Kapil Raj Finance Ltd.
KAPPH.BO,Kappac Pharma Ltd.
KARANWO.BO,Manor Estates and Industries Limited
KARMAENG.BO,KARMA ENERGY LTD.
KARMAENG.NS,Karma Energy Limited
KARNAVATI.BO,Karnavati Finance Limited
KARUNACAB.BO,GLOBUS CORPORATION LTD.
KARURVYSYA.BO,KARUR VYSYA BANK LTD.
KARURVYSYA.NS,The Karur Vysya Bank Limited
KATRSPG.BO,Katare Spinning Mills Ltd.
KAUSHALYA.BO,Kaushalya Infrastructure Development Corporation Limited
KAUSHALYA.NS,Kaushalya Infrastructure Development Corporation Limited
KAVVERITEL.NS,Kavveri Telecom Products Limited
KAYA.BO,Kaya Limited
KAYA.NS,Kaya Limited
KAYCEEI.BO,Kaycee Industries Ltd.
KAYPOWR.BO,Kay Power And Paper Limited
KBSINDIA.BO,KBS INDIA LIMITED
KCL.BO,Kabra Commercial Limited
KCLINFRA.BO,KCL Infra Projects Limited
KCP.BO,The KCP Limited
KCP.NS,The KCP Limited
KCPSUGIND.BO,KCP Sugar & Industries Corp Ltd.
KCPSUGIND.NS,K.C.P. Sugar and Industries Corporation Limited
KCSL.BO,KARNIMATA COLD STORAGE LTD
KDDL.BO,KDDL Limited
KDDL.NS,KDDL Limited
KDML.BO,Khemani Distributors & Marketi
KEC.BO,KEC INTERNATIONAL LTD.
KEC.NS,KEC International Limited
KECL.BO,KIRLOSKAR ELECTRIC COMPANY LTD
KECL.NS,Kirloskar Electric Company Limited
KEDIACN.BO,"Kedia Construction Co., Ltd."
KEERTHI.BO,Keerthi Industries Limited
KEI.BO,KEI INDUSTRIES LTD.
KEI.NS,KEI Industries Limited
KELENRG.BO,Keltech Energies Limited
KELLTONTEC.BO,KELLTON TECH SOLUTIONS LTD.
KELLTONTEC.NS,Kellton Tech Solutions Limited
KEMISTAR.BO,KEMISTAR CORPORATION LIMITED
KEMP.BO,Kemp & Co. Ltd
KENFIN.BO,Ken Financial Services Ltd
KENGI.BO,KENGOLD (INDIA) LTD.
KENNAMET.BO,Kennametal India Limited
KERALAYUR.BO,Kerala Ayurveda Ltd.
KERNEX.BO,Kernex Microsystems India Ltd
KERNEX.NS,Kernex Microsystems (India) Limited
KESARENT.BO,KESAR ENTERPRISES LTD.
KESARPE.BO,Kesar Petroproducts Limited
KESORAMIND.BO,Kesoram Industries Ltd.
KESORAMIND.NS,Kesoram Industries Limited
KEYCORP.BO,KEY CORP LTD.
KFBL.BO,Kothari Fermentation & Biochem Limited
KGDENIM.BO,KG Denim Ltd.
KGL.BO,KARUTURI GLOBAL LTD.
KGL.NS,Karuturi Global Limited
KGPETRO.BO,K G Petrochem Ltd
KHAICHEM.BO,Khaitan Chemicals & Fertilizers Ltd.
KHAITANLTD.NS,Khaitan (India) Limited
KHANDSE.BO,Khandwala Securities Limited
KHANDSE.NS,Khandwala Securities Limited
KHODAY.BO,Khoday India Limited
KHOOBSURAT.BO,KHOOBSURAT LTD
KHYATI.BO,Khyati Multimedia Entertainment Ltd.
KICL.BO,KALYANI INVESTMENT COMPANY LTD
KICL.NS,Kalyani Investment Company Limited
KIDUJA.BO,Kiduja India Ltd
KIFS.BO,KIFS FINANCIAL SERVICES LTD.
KILITCH.BO,KILITCH DRUGS (INDIA) LTD.
KILITCH.NS,Kilitch Drugs (India) Limited
KILPEST.BO,Kilpest India Ltd.
KINETICENG.BO,KINETIC ENGINEERING LTD.
KINETRU.BO,KINETIC TRUST LTD.
KINGFA.BO,Kingfa Science & Technology (I
KINGSINFR.BO,KINGS INFRA VENTURES LIMITED
KIRANPR.BO,Kiran Print Pack Ltd
KIRANSY-B.BO,KIRAN SYNTEX LTD.
KIRANVYPAR.BO,KIRAN VYAPAR LTD
KIRIINDUS.BO,KIRI INDUSTRIES LTD.
KIRIINDUS.NS,Kiri Industries Limited
KIRLFER.BO,Kirloskar Ferrous Industries Limited
KIRLOSBROS.BO,KIRLOSKAR BROTHERS LTD.
KIRLOSBROS.NS,Kirloskar Brothers Limited
KIRLOSENG.BO,KIRLOSKAR OIL ENGINES LTD.
KIRLOSENG.NS,Kirloskar Oil Engines Limited
KIRLOSIND.BO,KIRLOSKAR INDUSTRIES LTD
KIRLOSIND.NS,Kirloskar Industries Limited
KIRLPNU.BO,Kirloskar Pneumatic Company Ltd
KISAN.BO,Kisan Mouldings Limited
KITEX.BO,KITEX GARMENTS LTD.
KITEX.NS,Kitex Garments Limited
KJMCCORP.BO,KJMC CORPORATE ADVISORS (INDIA
KJMCFIN.BO,KJMC Financial Services Ltd.
KKALPANAIND.BO,KKALPANA INDUSTRIES (INDIA) LT
KKCL.BO,Kewal Kiran Clothing Limited
KKCL.NS,Kewal Kiran Clothing Limited
KKFIN.BO,K K Fincorp Limited
KKPLASTICK.BO,Kkalpana Plastick Limited
KLBRENG-B.BO,Kilburn Engineering Limited
KLGCAP.BO,Klg Capital Services Ltd
KLIFESTYL.BO,K-LIFESTYLE & INDUSTRIES LIMIT
KLKELEC.BO,KLK Electrical Ltd
KMCSHIL.BO,KMC Speciality Hospitals (India) Ltd.
KMFBLDR.BO,KMF Builders & Developers Ltd
KMSUGAR.BO,KM Sugar Mills Ltd.
KMSUGAR.NS,K M Sugar Mills Limited
KNRCON.BO,KNR Constructions Limited.
KNRCON.NS,KNR Constructions Limited
KOATOOLIN.BO,KOA Tools India Limited
KOFFBREAK.BO,Koffee Break Pictures Limited
KOHINOOR.BO,Kohinoor Foods Ltd.
KOHINOOR.NS,Kohinoor Foods Limited
KOKUYOCMLN.BO,KOKUYO CAMLIN LTD.
KOKUYOCMLN.NS,Kokuyo Camlin Limited
KOLTEPATIL.BO,KOLTE-PATIL DEVELOPERS LTD.
KOLTEPATIL.NS,Kolte-Patil Developers Limited
KONARKSY.BO,"Konark Synthetic, Ltd."
KOPRAN.BO,Kopran Limited
KOPRAN.NS,Kopran Limited
KORE.BO,Kore Foods Limited
KOTAKBANK.BO,Kotak Mahindra Bank Limited
KOTAKBANK.NS,Kotak Mahindra Bank Limited
KOTAKBKETF.NS,Kotak Banking ETF
KOTAKGOLD.BO,Kotak Mahindra Mutual Fund - Kotak Gold ETF
KOTAKGOLD.NS,Kotak Gold ETF
KOTAKNIFTY.BO,Kotak Mahindra Mutual Fund - Kotak Nifty ETF
KOTAKNIFTY.NS,Kotak Nifty ETF
KOTAKNV20.NS,Kotak NV 20 ETF
KOTAKPSUBK.BO,Kotak Mahindra Mutual Fund - Kotak PSU Bank ETF
KOTAKPSUBK.NS,Kotak PSU Bank ETF
KOTARISUG.NS,Kothari Sugars and Chemicals Limited
KOTHARIPET.NS,Kothari Petrochemicals Limited
KOTHARIPRO.BO,Kothari Products Ltd
KOTHARIPRO.NS,Kothari Products Limited
KOVAI.BO,KOVAI MEDICAL CENTER & HOSPITA
KPEL.BO,K.P. Energy Limited
KPRMILL.BO,K.P.R. Mill Limited
KPRMILL.NS,K.P.R. Mill Limited
KRBL.BO,KRBL Limited
KRBL.NS,KRBL Limited
KREBSBIO.BO,Krebs Biochemicals & Industries Ltd
KREONFIN.BO,Kreon Finnancial Services Ltd
KRIDHANINF.NS,KRIDHAN INFRA LIMI INR2
KRIINFRA.BO,KRIDHAN INFRA LIMITED
KRISHNA.BO,KRISHNA VENTURES LIMITED
KRISHNACAP.BO,Krishna Capital And Securities
KRITIIND.BO,Kriti Industries (India) Ltd.
KRITINUT.BO,Kriti Nutrients Ltd
KRYPTONQ.BO,Krypton Industries Ltd.
KSBPUMPS.BO,KSB Pumps Limited
KSCL.BO,Kaveri Seed Company Limited
KSCL.NS,Kaveri Seed Company Limited
KSE.BO,KSE LTD.
KSERASERA.BO,KSS LIMITED
KSERASERA.NS,KSS Limited
KSK.NS,KSK Energy Ventures Limited
KSL.BO,KALYANI STEELS LTD.
KSL.NS,Kalyani Steels Limited
KTIL.BO,KESAR TERMINALS & INFRASTRUCTU
KTKBANK.BO,Karnataka Bank Ltd.
KTKBANK.NS,The Karnataka Bank Limited
KTKSENSEX.BO,Kotak Mahindra Mutual Fund - Kotak Sensex ETF
KUANTUM.BO,KUANTUM PAPERS LTD.
KUBERJI.BO,Kuber Udyog Limited
KUMAKAIND.BO,KUMAKA INDUSTIES LTD.
KUMPFIN.BO,Kumbhat Financial Services Ltd.
KUNSTOFF.BO,Kunststoffe Industries
KUSHAL.BO,KUSHAL TRADELINK LTD
KUWERIN.BO,Kuwer Industries Limited
KWALITY.BO,Kwality Credit & Leasing Ltd
KWALITY.NS,Kwality Limited
KWALITYCL.BO,KWALITY CREDIT & LEASING LTD.
KZLFIN.BO,KZ Leasing & Finance Ltd.
L&TFH.BO,L&T FINANCE HOLDINGS LTD.
L&TFH.NS,L&T Finance Holdings Limited
LACTOSE.BO,Lactose (India) Ltd.
LADDERUP.BO,Ladderup Finance Limited
LADIAMO.BO,Laser Diamonds Ltd
LAFFANSQ.BO,Laffans Petrochemicals Limited
LAHOTIOV.BO,Lahoti Overseas Limited
LAKHOTIA.BO,LAKHOTIA POLYESTERS (INDIA) LT
LAKPRE.BO,LAKSHMI PRECISION SCREWS LTD.
LAKPRE.NS,Lakshmi Precision Screws Limited
LAKSELEC.BO,Lakshmi Electrical Control Systems Ltd
LAKSHMIMIL.BO,LAKSHMI MILLS COMPANY LTD.
LAKSHVILAS.NS,The Lakshmi Vilas Bank Limited
LALITPL.BO,LALIT POLYMERS & ELECTRONICS L
LALPATHLAB.BO,Dr. Lal Pathlabs Limited
LALPATHLAB.NS,Dr. Lal PathLabs Limited
